OTU_ID	Rank_1	Rank_2	Rank_3	Rank_4	Rank_5	Rank_6	Rank_7	Rank_8	Isolate	Isolate_percent_id	Isolate_query_cover	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
OTU_1757	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Cyanobacteriales_1	Nostocaceae_1					0	0	Bacteria_Cyanobacteria	99.200	100
OTU_16305	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Mitochondria_1					0	0		0	0
OTU_17079	Bacteria_1									0	0		0	0
OTU_22936	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Pirellula_1				0	0	Bacteria_Planctomycetota	97.200	100
OTU_5848	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0	0		0	0
OTU_6377	Bacteria_1	Firmicutes_1	Clostridia_1	Gracilibacteraceae_1	Gracilibacter_1					0	0	Bacteria_Firmicutes	100.000	100
OTU_16199	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1							0	0		0	0
OTU_5595	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Vermiphilaceae_1					0	0	Bacteria_Dependentiae	98.000	100
OTU_21629	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_2601	Bacteria_1									0	0		0	0
OTU_12245	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_26045	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1							0	0		0	0
OTU_13654	Archaea_1	Crenarchaeota_1	Nitrososphaeria_1	Nitrososphaerales_1	Nitrososphaeraceae_1					0	0	Archaea_Crenarchaeota	97.600	100
OTU_4767	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Acetobacterales_1	Acetobacteraceae_1	Roseomonas_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_23832	Bacteria_1	Patescibacteria_1	Parcubacteria_1							0	0		0	0
OTU_15670	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Chthoniobacterales_1	Chthoniobacteraceae_1	Chthoniobacter_1				0	0	Bacteria_Verrucomicrobiota	98.406	100
OTU_16910	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	Silvanigrellales_1	Silvanigrellaceae_1	Silvanigrella_1				0	0		0	0
OTU_15913	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Mitochondria_1					0	0		0	0
OTU_15455	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_23310	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	S-70_1	Uncultured_bacterium_956					0	0		0	0
OTU_8313	Bacteria_1	Nitrospirota_1	Nitrospiria_1	Nitrospirales_1	Nitrospiraceae_1	Nitrospira_1				0	0	Bacteria_Nitrospirota	100.000	100
OTU_988	Bacteria_1	Armatimonadota_1	Fimbriimonadia_1	Fimbriimonadales_1	Fimbriimonadaceae_1					0	0	Bacteria_Armatimonadota	100.000	100
OTU_24345	Bacteria_1	Firmicutes_1								0	0		0	0
OTU_17802	Bacteria_1	Firmicutes_1	Clostridia_1	Clostridiales_1	Clostridiaceae_1					0	0		0	0
OTU_16545	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1						0	0	Bacteria_Proteobacteria	97.200	100
OTU_25868	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1							0	0		0	0
OTU_12591	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	Oligoflexales_1	Uncultured_173					0	0	Bacteria_Bdellovibrionota	98.008	100
OTU_20588	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0	0		0	0
OTU_25920	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	uncultured_76				0	0	Bacteria_Gemmatimonadota	98.800	100
OTU_8785	Bacteria_1	Chloroflexi_1	Tk10_1							0	0		0	0
OTU_23835	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0	0		0	0
OTU_8545	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Aquicella_1				0	0		0	0
OTU_18404	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1							0	0		0	0
OTU_3052	Bacteria_1	Acidobacteriota_1	Blastocatellia_1	Pyrinomonadales_1	Pyrinomonadaceae_1	Rb41_1				0	0	Bacteria_Acidobacteriota	97.600	100
OTU_13683	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Simkaniaceae_1					0	0		0	0
OTU_8385	Bacteria_1									0	0		0	0
OTU_12156	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Gemmata_1				0	0		0	0
OTU_16505	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Micavibrionales_1	Micavibrionaceae_1	Uncultured_90				0	0		0	0
OTU_5521	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	Oligoflexales_1	Uncultured_173					0	0		0	0
OTU_26944	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Sphingobacteriales_1	Kd3-93_1					0	0	Bacteria_Bacteroidota	97.600	100
OTU_6620	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1	Candidatus_protochlamydia_1				0	0		0	0
OTU_19992	Bacteria_1	Proteobacteria_1								0	0		0	0
OTU_22123	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Paracaedibacterales_1	Paracaedibacteraceae_1	Candidatus_paracaedibacter_1				0	0		0	0
OTU_26299	Bacteria_1	Patescibacteria_1	Berkelbacteria_1							0	0		0	0
OTU_2491	Bacteria_1	Armatimonadota_1	Uncultured_53							0	0	Bacteria_Armatimonadota	98.800	100
OTU_20059	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Salinisphaerales_1	Solimonadaceae_1	Uncultured_107				0	0	Bacteria_Proteobacteria	97.600	100
OTU_20435	Bacteria_1	Patescibacteria_1	Parcubacteria_1							0	0		0	0
OTU_17435	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1						0	0	Bacteria_Actinobacteriota	97.200	100
OTU_18287	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0	0		0	0
OTU_25986	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1							0	0		0	0
OTU_1596	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Roseiflexaceae_1	Roseiflexus_1				0	0		0	0
OTU_18804	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Paracaedibacterales_1	Paracaedibacteraceae_1	Uncultured_112				0	0	Bacteria_Proteobacteria	98.400	100
OTU_22260	Bacteria_1									0	0		0	0
OTU_22713	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1	Uncultured_bacterium_558				0	0		0	0
OTU_14721	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1						0	0		0	0
OTU_6770	Bacteria_1	Patescibacteria_1	Parcubacteria_1	Candidatus_nomurabacteria_1						0	0		0	0
OTU_17632	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Uncultured_58				0	0		0	0
OTU_7965	Bacteria_1									0	0		0	0
OTU_10353	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0	0	Bacteria_Planctomycetota	98.400	100
OTU_23445	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	Oligoflexales_1	Uncultured_173					0	0		0	0
OTU_8612	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Caldilineales_1	Caldilineaceae_1	Uncultured_185				0	0		0	0
OTU_15702	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Aquicella_1				0	0		0	0
OTU_10577	Bacteria_1	Patescibacteria_1	Microgenomatia_1	Candidatus_pacebacteria_1						0	0		0	0
OTU_7825	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Salinisphaerales_1	Solimonadaceae_1	Polycyclovorans_1				0	0	Bacteria_Proteobacteria	98.776	98
OTU_9662	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Gemmata_1				0	0	Bacteria_Planctomycetota	98.406	100
OTU_18920	Bacteria_1									0	0		0	0
OTU_20291	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0	0		0	0
OTU_6430	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1					0	0		0	0
OTU_8476	Bacteria_1	SAR324_clade(Marine_group_B)_1								0	0		0	0
OTU_25029	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Coxiellales_1	Coxiellaceae_1	Coxiella_1				0	0	Bacteria_Proteobacteria	97.200	100
OTU_10487	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6G20_1						0	0		0	0
OTU_16389	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1	Olb13_1				0	0	Bacteria_Chloroflexi	99.200	100
OTU_7699	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1	Sm1a02_1				0	0		0	0
OTU_17623	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	Ktedonobacterales_1	Ktedonobacteraceae_1					0	0		0	0
OTU_2386	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	uncultured_76				0	0	Bacteria_Gemmatimonadota	99.600	100
OTU_8426	Bacteria_1									0	0		0	0
OTU_24133	Bacteria_1	Firmicutes_1	Clostridia_1	Oscillospirales_1	Ruminococcaceae_1					0	0		0	0
OTU_2795	Bacteria_1	Chloroflexi_1	Olb14_1							0	0	Bacteria_Chloroflexi	98.000	100
OTU_15568	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1					0	0		0	0
OTU_3672	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Ardenticatenales_1	Uncultured_153	Uncultured_bacterium_417				0	0		0	0
OTU_23254	Bacteria_1	Firmicutes_1	Clostridia_1	Christensenellales_1	Christensenellaceae_1	Christensenellaceae_r-7_group_1				0	0	Bacteria_Firmicutes	99.200	100
OTU_3691	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0	0		0	0
OTU_11732	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1					0	0	Bacteria_Verrucomicrobiota	99.200	100
OTU_19113	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1							0	0		0	0
OTU_22884	Bacteria_1	Proteobacteria_1								0	0		0	0
OTU_13051	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Ev818swsap88_1						0	0		0	0
OTU_8813	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1						0	0		0	0
OTU_18927	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0	0		0	0
OTU_4461	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Uncultured_196					0	0		0	0
OTU_13769	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1					0	0		0	0
OTU_19480	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Microtrichaceae_1	Imcc26207_1				0	0	Bacteria_Actinobacteriota	99.200	100
OTU_19613	Bacteria_1	Cyanobacteria_1	Sericytochromatia_1							0	0		0	0
OTU_9679	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_17374	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Uncultured_58				0	0	Bacteria_Proteobacteria	100.000	100
OTU_19764	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1						0	0		0	0
OTU_16810	Bacteria_1									0	0		0	0
OTU_21620	Bacteria_1	Firmicutes_1	Clostridia_1	Hungateiclostridiaceae_1	Uncultured_24					0	0		0	0
OTU_2235	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0	0		0	0
OTU_20269	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	Ktedonobacterales_1	Ktedonobacteraceae_1	Fcps473_1				0	0	Bacteria_Chloroflexi	97.600	100
OTU_9272	Bacteria_1	Elusimicrobiota_1	Lineage_iib_1							0	0		0	0
OTU_14906	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	Ktedonobacterales_1	Jg30-kf-as9_1					0	0		0	0
OTU_18135	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	uncultured_181						0	0		0	0
OTU_4104	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	0319-7l14_1	Uncultured_bacterium_890					0	0		0	0
OTU_8921	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1				0	0	Bacteria_Proteobacteria	97.200	100
OTU_11855	Bacteria_1	Gemmatimonadota_1	Longimicrobia_1	Longimicrobiales_1	Longimicrobiaceae_1					0	0	Bacteria_Gemmatimonadota	99.600	100
OTU_13813	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1	Cl500-3_1				0	0		0	0
OTU_5727	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Mle1-8_1						0	0		0	0
OTU_21878	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1							0	0		0	0
OTU_14957	Archaea_1	Nanoarchaeota_1	Nanoarchaeia_1	Woesearchaeales_1	Gw2011_gwc1_47_15_1	Uncultured_archaeon_274				0	0		0	0
OTU_5199	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	Uncultured_48					0	0		0	0
OTU_18691	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0	0		0	0
OTU_6020	Bacteria_1	Patescibacteria_1								0	0		0	0
OTU_18357	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0	0		0	0
OTU_7492	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0	0		0	0
OTU_3431	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Edaphobaculum_1				0	0		0	0
OTU_22883	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1				0	0		0	0
OTU_6041	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_16040	Bacteria_1	Chloroflexi_1	Jg30-kf-cm66_1							0	0		0	0
OTU_16892	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0	0		0	0
OTU_13139	Bacteria_1									0	0		0	0
OTU_4528	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0	0		0	0
OTU_19440	Bacteria_1	Proteobacteria_1								0	0		0	0
OTU_8982	Bacteria_1									0	0		0	0
OTU_1972	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Beijerinckiaceae_1	Uncultured_17				0	0	Bacteria_Proteobacteria	99.600	100
OTU_19439	Bacteria_1									0	0		0	0
OTU_13456	Bacteria_1									0	0		0	0
OTU_10712	Bacteria_1	Firmicutes_1	Bacilli_1	Thermoactinomycetales_1	Thermoactinomycetaceae_1	Laceyella_1				0	0	Bacteria_Firmicutes	100.000	100
OTU_15028	Bacteria_1	Chloroflexi_1								0	0		0	0
OTU_25164	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1						0	0		0	0
OTU_20720	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0	0		0	0
OTU_19788	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Aquicella_1				0	0		0	0
OTU_20532	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0	0		0	0
OTU_16652	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1				0	0		0	0
OTU_24534	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	uncultured_60					0	0		0	0
OTU_27181	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Coxiellales_1	Coxiellaceae_1	Coxiella_1				0	0		0	0
OTU_23481	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	Oligoflexales_1	Uncultured_173					0	0		0	0
OTU_4657	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Cytophagaceae_1	Sporocytophaga_1				0	0	Bacteria_Bacteroidota	97.619	100
OTU_13617	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	Ktedonobacterales_1	Ktedonobacteraceae_1	Ktedonobacter_1				0	0		0	0
OTU_26064	Bacteria_1	Chloroflexi_1	Anaerolineae_1							0	0		0	0
OTU_16478	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Uncultured_132						0	0		0	0
OTU_19722	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Chloroflexaceae_1	Ffch7168_1				0	0		0	0
OTU_15834	Bacteria_1	Patescibacteria_1	Parcubacteria_1	Candidatus_adlerbacteria_1						0	0	Bacteria_Patescibacteria	97.600	100
OTU_18737	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Anaeromyxobacteraceae_1	Anaeromyxobacter_1				0	0		0	0
OTU_16795	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	C0119_1						0	0		0	0
OTU_3088	Bacteria_1	Chloroflexi_1	Tk10_1							0	0		0	0
OTU_11994	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1						0	0	Bacteria_Bdellovibrionota	100.000	100
OTU_20901	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0	0		0	0
OTU_15839	Bacteria_1	Patescibacteria_1	Parcubacteria_1							0	0		0	0
OTU_21508	Bacteria_1	Firmicutes_1	Clostridia_1	Oscillospirales_1	UCG-010_1					0	0		0	0
OTU_7132	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Oceanospirillales_1	Halomonadaceae_1	Hdn1_1				0	0	Bacteria_Proteobacteria	98.800	100
OTU_6011	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1							0	0		0	0
OTU_15932	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	Ktedonobacterales_1	Jg30-kf-as9_1					0	0		0	0
OTU_19408	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1				0	0		0	0
OTU_6361	Bacteria_1	Planctomycetota_1	Bd7-11_1							0	0		0	0
OTU_23480	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1						0	0		0	0
OTU_14607	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	Oligoflexales_1	Uncultured_173					0	0		0	0
OTU_15865	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Akiw659_1	Uncultured_bacterium_873					0	0	Bacteria_Acidobacteriota	97.600	100
OTU_11573	Bacteria_1	Desulfobacterota_1	Desulfuromonadia_1	Geobacterales_1	Geobacteraceae_1					0	0	Bacteria_Desulfobacterota	99.200	100
OTU_17707	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_1905	Bacteria_1	Armatimonadota_1	Fimbriimonadia_1	Fimbriimonadales_1	Fimbriimonadaceae_1					0	0		0	0
OTU_20447	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1						0	0		0	0
OTU_17611	Bacteria_1	Armatimonadota_1	Chthonomonadetes_1	Chthonomonadales_1	Chthonomonadaceae_1	Chthonomonas_1				0	0		0	0
OTU_18629	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	uncultured_58				0	0		0	0
OTU_10670	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1							0	0		0	0
OTU_19221	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Vermiphilaceae_1					0	0		0	0
OTU_2885	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0	0		0	0
OTU_14218	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1						0	0		0	0
OTU_22037	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1							0	0		0	0
OTU_5991	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1							0	0		0	0
OTU_21422	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Vermiphilaceae_1					0	0		0	0
OTU_25714	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_17184	Bacteria_1	Firmicutes_1	Negativicutes_1	Veillonellales-selenomonadales_1	Sporomusaceae_1	Sporomusa_1				0	0		0	0
OTU_14156	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Verrucomicrobiales_1	Verrucomicrobiaceae_1	Prosthecobacter_1				0	0	Bacteria_Verrucomicrobiota	99.200	100
OTU_25315	Bacteria_1									0	0		0	0
OTU_17495	Bacteria_1									0	0		0	0
OTU_20888	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	Uncultured_bacterium_31					0	0		0	0
OTU_21781	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1						0	0	Bacteria_Bdellovibrionota	97.600	100
OTU_24525	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_22376	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Myxococcaceae_1					0	0		0	0
OTU_4649	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Xanthomonadales_1	Uncultured_315					0	0	Bacteria_Proteobacteria	100.000	100
OTU_22554	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Enterobacterales_1	Enterobacteriaceae_1					0	0		0	0
OTU_23202	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1						0	0		0	0
OTU_18064	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_24565	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	Uncultured_48	Uncultured_bacterium_38				0	0		0	0
OTU_72	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Cyanobacteriales_1	Chroococcidiopsaceae_1	Crinalium_sag_22.89_1				0	0	Bacteria_Cyanobacteria	100.000	100
OTU_16804	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1				0	0		0	0
OTU_17977	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1	Neochlamydia_1				0	0	Bacteria_Verrucomicrobiota	97.200	100
OTU_3958	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1						0	0		0	0
OTU_15692	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1					0	0		0	0
OTU_17691	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	uncultured_132						0	0		0	0
OTU_7300	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	Uncultured_bacterium_31					0	0		0	0
OTU_18133	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0	0		0	0
OTU_17231	Bacteria_1	Firmicutes_1	Clostridia_1	Hungateiclostridiaceae_1	Ruminiclostridium_1					0	0	Bacteria_Firmicutes	98.800	100
OTU_3808	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1							0	0		0	0
OTU_21258	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Aquicella_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_19729	Bacteria_1									0	0		0	0
OTU_4015	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0	0	Bacteria_Bdellovibrionota	97.590	99
OTU_19108	Bacteria_1									0	0		0	0
OTU_19068	Bacteria_1	Armatimonadota_1								0	0		0	0
OTU_26028	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	Ktedonobacterales_1	JG30-KF-AS9_1	uncultured_bacterium_2359				0	0		0	0
OTU_15610	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Uncultured_132						0	0		0	0
OTU_27150	Bacteria_1	Firmicutes_1	Clostridia_1	Caldicoprobacterales_1	Caldicoprobacteraceae_1	Caldicoprobacter_1				0	0		0	0
OTU_4410	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60					0	0	Bacteria_Acidobacteriota	98.000	100
OTU_8487	Bacteria_1	Firmicutes_1	Clostridia_1	Oscillospirales_1	Ruminococcaceae_1	Caproiciproducens_1				0	0	Bacteria_Firmicutes	100.000	100
OTU_12030	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Om27_clade_1				0	0		0	0
OTU_17782	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	uncultured_76				0	0		0	0
OTU_2882	Bacteria_1	Chloroflexi_1	Tk10_1							0	0		0	0
OTU_6247	Bacteria_1	Hydrogenedentes_1	Hydrogenedentia_1	Hydrogenedentiales_1	Hydrogenedensaceae_1					0	0	Bacteria_Hydrogenedentes	97.600	100
OTU_18808	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1						0	0		0	0
OTU_18924	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_8247	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Nitrosomonadaceae_1	Mnd1_1				0	0	Bacteria_Proteobacteria	98.000	100
OTU_12168	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Roseiflexaceae_1	Uncultured_156				0	0		0	0
