OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_1	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis dimorpha
OTU_2	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella sp 
OTU_3	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella elongata
OTU_4	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	
OTU_5	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma portentosum
OTU_6	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella pseudozygospora
OTU_7	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	
OTU_8	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae		
OTU_9	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_10	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula foetens
OTU_11	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe sp 
OTU_12	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	Hygrophorus marzuolus
OTU_13	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus glaucescens
OTU_14	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
OTU_15	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	
OTU_16	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella horticola
OTU_17	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	
OTU_18	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron chlamydosporicum
OTU_19	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	
OTU_20	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Umbelopsidaceae	Umbelopsis	
OTU_21	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe sp 
OTU_22	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_23	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Lyophyllum	
OTU_24	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma equestre
OTU_25	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala pisciphila
OTU_26	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe sp 
OTU_27	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	
OTU_28	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinellum	Leccinellum corsicum
OTU_29	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_30	Fungi	Ascomycota	Dothideomycetes				
OTU_31	Fungi	Mucoromycota	Incertae_sedis	Incertae_sedis	Incertae_sedis	Bifiguratus	Bifiguratus adelaidae
OTU_32	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Geomyces	Geomyces auratus
OTU_33	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula cyanoxantha
OTU_34	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	
OTU_35	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula versicolor
OTU_36	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Laccaria	
OTU_37	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Sistotrema	Sistotrema sp 
OTU_38	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella lignicola
OTU_39	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella sp 
OTU_40	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Choiromyces	Choiromyces magnusii
OTU_41	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_42	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	
OTU_43	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma saponaceum
OTU_44	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
OTU_45	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella globulifera
OTU_46	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_47	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
OTU_48	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Syncephalis	
OTU_49	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber	Tuber cistophilum
OTU_50	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae		
OTU_51	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_52	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	
OTU_53	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe rimosa
OTU_54	Fungi	Ascomycota	Dothideomycetes	Mytilinidales	Gloniaceae	Cenococcum	
OTU_55	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber	Tuber sphaerospermum
OTU_56	Fungi						
OTU_57	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_58	Fungi	Ascomycota	Eudicotyledonae	Asterales	Asteraceae	Hieracium	
OTU_59	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae		
OTU_60	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_61	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	
OTU_62	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Sagenomella	
OTU_63	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita excelsa
OTU_64	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina
OTU_65	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leotiaceae	Pezoloma	Pezoloma ericae
OTU_66	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	
OTU_67	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae		
OTU_68	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
OTU_69	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_70	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula albonigra
OTU_71	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma terricola
OTU_72	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Sagenomella	Sagenomella verticillata
OTU_73	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_74	Fungi	Ascomycota	Eurotiomycetes	Onygenales			
OTU_75	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Atheliaceae	Tylospora	
OTU_76	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Geopora	Geopora sp 
OTU_77	Fungi	Ascomycota					
OTU_78	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_79	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Epicoccum nigrum
OTU_80	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_81	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella sp 
OTU_82	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium robertsii
OTU_83	Fungi	Ascomycota	Eurotiomycetes				
OTU_84	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	
OTU_85	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	
OTU_86	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_87	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora sp 
OTU_88	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis ramanniana
OTU_89	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora terrestris
OTU_90	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_91	Fungi	Ascomycota					
OTU_92	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	Piloderma sp 
OTU_93	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula violeipes
OTU_94	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae		
OTU_95	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_96	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leotiaceae	Pezoloma	
OTU_97	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_98	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae		
OTU_99	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae		
OTU_100	Fungi	Ascomycota	Eurotiomycetes	Onygenales			
OTU_101	Fungi	Basidiomycota	Agaricomycetes	Gomphales			
OTU_102	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_103	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe sp 
OTU_104	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
OTU_105	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_106	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	
OTU_107	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sp 
OTU_108	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius uraceonemoralis
OTU_109	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	Hyaloscypha finlandica
OTU_110	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_111	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae		
OTU_112	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_113	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_114	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella subclavigera
OTU_115	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Ciboria	Ciboria cistophila
OTU_116	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_117	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_118	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	
OTU_119	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe lacera
OTU_120	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae		
OTU_121	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Calyptrozyma	Calyptrozyma sp 
OTU_122	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	Aureobasidium pullulans
OTU_123	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	
OTU_124	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe krieglsteineri
OTU_125	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius diasemospermus
OTU_126	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe sp 
OTU_127	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_128	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	
OTU_129	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae		
OTU_130	Fungi	Ascomycota	Leotiomycetes	Helotiales	Incertae_sedis	Leptodontidium	Leptodontidium sp 
OTU_131	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Athelia	Athelia sp 
OTU_132	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_133	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_134	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces sp 
OTU_135	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae		
OTU_136	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita pantherina
OTU_137	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora sp 
OTU_138	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_139	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Geopora	Geopora clausa
OTU_140	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_141	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_142	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_143	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora sp 
OTU_144	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_145	Fungi	Ascomycota	Leotiomycetes				
OTU_146	Fungi	Basidiomycota	Agaricomycetes				
OTU_147	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	Archaeorhizomyces sp 
OTU_148	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hebeloma	Hebeloma griseopruinatum
OTU_149	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae		
OTU_150	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	
OTU_151	Fungi						
OTU_152	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_153	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
OTU_154	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_155	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_156	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_157	Fungi	Ascomycota	Leotiomycetes	Helotiales	Incertae_sedis	Leohumicola	
OTU_158	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_159	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_160	Fungi	Ascomycota					
OTU_161	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_162	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_163	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
OTU_164	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Delicatula	Delicatula integrella
OTU_165	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	Terfezia alsheikhii
OTU_166	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_167	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_168	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_169	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae		
OTU_170	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_171	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Gymnostellatospora	
OTU_172	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	
OTU_173	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_174	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella hyalina
OTU_175	Fungi	Basidiomycota	Tremellomycetes	Holtermanniales	Incertae_sedis	Holtermanniella	Holtermanniella takashimae
OTU_176	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe sambucina
OTU_177	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_178	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae		
OTU_179	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_180	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hymenogaster	Hymenogaster huthii
OTU_181	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Ochroconis	Ochroconis sp 
OTU_182	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia albida
OTU_183	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_184	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	Archaeorhizomyces sp 
OTU_185	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Drechslera	Drechslera sp 
OTU_186	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Geoglossum	
OTU_187	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora chaetospira
OTU_188	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae		
OTU_189	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora minutissima
OTU_190	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella angusta
OTU_191	Fungi	Ascomycota					
OTU_192	Fungi	Ascomycota	Leotiomycetes				
OTU_193	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella gemmifera
OTU_194	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	
OTU_195	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_196	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae		
OTU_197	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
OTU_198	Fungi	Basidiomycota					
OTU_199	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lindgomycetaceae		
OTU_200	Fungi	Ascomycota	Dothideomycetes	Mytilinidales	Gloniaceae	Cenococcum	Cenococcum geophilum
OTU_201	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Pseudotomentella	Pseudotomentella sciastra
OTU_202	Fungi	Ascomycota	Dothideomycetes	Venturiales			
OTU_203	Fungi	Ascomycota					
OTU_204	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
OTU_205	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_206	Fungi	Ascomycota	Lecanoromycetes				
OTU_207	Fungi	Ascomycota	Dothideomycetes	Mytilinidales	Gloniaceae	Cenococcum	
OTU_208	Fungi	Ascomycota					
OTU_209	Fungi	Ascomycota	Gs37	Gs37			
OTU_210	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_211	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe amblyospora
OTU_212	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_213	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_214	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hymenogaster	Hymenogaster huthii
OTU_215	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_216	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	
OTU_217	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
OTU_218	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_219	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
OTU_220	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
OTU_221	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
OTU_222	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	
OTU_223	Fungi	Ascomycota	Leotiomycetes				
OTU_224	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	
OTU_225	Fungi	Ascomycota	Xylonomycetes	Gs34			
OTU_226	Fungi	Ascomycota	Leotiomycetes	Helotiales	Incertae_sedis	Cadophora	Cadophora sp 
OTU_227	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae		
OTU_228	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusicolla	Fusicolla septimanifiniscientiae
OTU_229	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
OTU_230	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_231	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_232	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_233	Fungi	Ascomycota	Leotiomycetes	Helotiales	Incertae_sedis	Leohumicola	
OTU_234	Fungi	Ascomycota					
OTU_235	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_236	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae		
OTU_237	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_238	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_239	Fungi	Ascomycota					
OTU_240	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora sp 
OTU_241	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
OTU_242	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_243	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_244	Fungi	Ascomycota	Xylonomycetes	Gs34			
OTU_245	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Neoconiothyrium	Neoconiothyrium hakeae
OTU_246	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Polyscytalum	
OTU_247	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_248	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium carneum
OTU_249	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae		
OTU_250	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius croceus
OTU_251	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Minimedusa	Minimedusa polyspora
OTU_252	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_253	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_254	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	Piloderma	Piloderma sp 
OTU_255	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_256	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae		
OTU_257	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	
OTU_258	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_259	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae		
OTU_260	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_261	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia sp 
OTU_262	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Hymenochaete	Hymenochaete cinnamomea
OTU_263	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_264	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_265	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	Sebacina sp 
OTU_266	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella sp 
OTU_267	Fungi	Ascomycota	Sordariomycetes	Sordariales			
OTU_268	Fungi	Ascomycota	Leotiomycetes	Thelebolales			
OTU_269	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_270	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	
OTU_271	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	Terfezia pseudoleptoderma
OTU_272	Fungi	Ascomycota	Pezizomycetes	Pezizales	Helvellaceae	Helvella	
OTU_273	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_274	Fungi	Basidiomycota	Agaricomycetes				
OTU_275	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_276	Fungi	Ascomycota					
OTU_277	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_278	Fungi						
OTU_279	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_280	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron maius
OTU_281	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	
OTU_282	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae		
OTU_283	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_284	Fungi	Ascomycota	Archaeorhizomycetes				
OTU_285	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_286	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
