OTU_ID	Rank_1	Rank_2	Rank_3	Rank_4	Rank_5	Rank_6	Rank_7	Rank_8	Isolate	Isolate_percent_id
OTU_9906	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1					8_40_B7	81.781
OTU_9907	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1				12_200_B4	77.291
OTU_9908	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Subgroup_17_1					8_40_B7	80.162
OTU_9909	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhodospirillales_1	Uncultured_93					0
OTU_9910	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Uncultured_58			3_INT_B2	88.000
OTU_9911	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Om27_clade_1				0
OTU_9912	Bacteria_1	Spirochaetota_1	Leptospirae_1	Leptospirales_1	Leptospiraceae_1	Rbg-16-49-21_1			8_INT_B1	76.587
OTU_9913	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0
OTU_9914	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60				8_INT_B1	81.600
OTU_9915	Bacteria_1	Patescibacteria_1	Parcubacteria_1							0
OTU_9916	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0
OTU_9917	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Vermiphilaceae_1					0
OTU_9918	Bacteria_1								14_T_B4	82.449
OTU_9919	Bacteria_1	Patescibacteria_1	Parcubacteria_1	Candidatus_nomurabacteria_1					14_INT_B1	72.614
OTU_9920	Bacteria_1	Elusimicrobiota_1	Lineage_iia_1							0
OTU_9921	Bacteria_1	Myxococcota_1	Polyangia_1	Mle1-27_1					8_40_B7	80.162
OTU_9922	Bacteria_1	Proteobacteria_1							3_INT_B2	77.291
OTU_9923	Bacteria_1	Sumerlaeota_1	Sumerlaeia_1	Sumerlaeales_1	Sumerlaeaceae_1	Sumerlaea_1			14_T_B4	75.494
OTU_9924	Bacteria_1	Patescibacteria_1	Parcubacteria_1							0
OTU_9925	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Sandaracinaceae_1	Uncultured_77			12_200_B4	82.114
OTU_9926	Archaea_1	Crenarchaeota_1	Nitrososphaeria_1	Nitrososphaerales_1	Nitrososphaeraceae_1					0
OTU_9927	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0
OTU_9928	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_9929	Bacteria_1	Chloroflexi_1	Anaerolineae_1	SBR1031_1	A4b_1					0
OTU_9930	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Kallotenuales_1	Akiw781_1				12_100_B4	75.197
OTU_9931	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0
OTU_9932	Bacteria_1									0
OTU_9933	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Roseiflexaceae_1	uncultured_156			14_T_B4	77.470
OTU_9934	Bacteria_1	Cyanobacteria_1	Sericytochromatia_1						4_20_B6	81.496
OTU_9935	Bacteria_1	Actinobacteriota_1							7_100_B1	86.640
OTU_9936	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	27f-1492r_1				4_200_B4	82.377
OTU_9937	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Myxococcaceae_1	Kd3-10_1				0
OTU_9938	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0
OTU_9939	Bacteria_1	Proteobacteria_1								0
OTU_9940	Bacteria_1	Patescibacteria_1	Parcubacteria_1	Candidatus_yanofskybacteria_1						0
OTU_9941	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Methylacidiphilales_1	Methylacidiphilaceae_1	Uncultured_34				0
OTU_9942	Bacteria_1									0
OTU_9943	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Dongiales_1	Dongiaceae_1	Dongia_1			15_INT_B3	84.064
OTU_9944	Bacteria_1	SAR324_clade(Marine_group_B)_1								0
OTU_9945	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Opitutales_1	Opitutaceae_1					0
OTU_9946	Bacteria_1	Bacteroidota_1	Kryptonia_1	Kryptoniales_1	Bsv26_1				12_100_B4	79.762
OTU_9947	Bacteria_1	Latescibacterota_1	Latescibacteria_1	Latescibacterales_1	Latescibacteraceae_1				16_40_B2	81.781
OTU_9948	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	A0839_1				8_100_B1	86.111
OTU_9949	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1					8_EST_B3	80.392
OTU_9950	Bacteria_1	Firmicutes_1	Clostridia_1	Oscillospirales_1	Hydrogenoanaerobacterium_1				12_200_B4	78.088
OTU_9951	Bacteria_1	Firmicutes_1	Bacilli_1	Lactobacillales_1	Leuconostocaceae_1	Leuconostoc_1				0
OTU_9952	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1			3_INT_B2	84.524
OTU_9953	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Kineosporiales_1	Kineosporiaceae_1	Quadrisphaera_1			7_100_B1	95.600
OTU_9954	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1				17_INT_B2	81.641
OTU_9955	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Jg36-tzt-191_1					3_INT_B2	84.462
OTU_9956	Bacteria_1	Acidobacteriota_1	Blastocatellia_1	Pyrinomonadales_1	Pyrinomonadaceae_1	Rb41_1			14_T_B4	79.032
OTU_9957	Bacteria_1	Planctomycetota_1	Planctomycetes_1							0
OTU_9958	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1						0
OTU_9959	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Ardenticatenales_1	Uncultured_153					0
OTU_9960	Bacteria_1	Acidobacteriota_1	Subgroup_5_1						15_100_B4	82.213
OTU_9961	Bacteria_1	Chloroflexi_1	Sha-26_1	Uncultured_bacterium_1603					12_200_B4	76.923
OTU_9962	Bacteria_1	Cyanobacteria_1	Sericytochromatia_1						4_200_B3	81.673
OTU_9963	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0
OTU_9964	Bacteria_1	Sar324_clade(marine_group_b)_1							8_EST_B3	84.400
OTU_9965	Bacteria_1	Acidobacteriota_1	Holophagae_1	Subgroup_7_1					12_200_B4	82.041
OTU_9966	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Azospirillales_1	Inquilinaceae_1	Inquilinus_1			12_200_B4	86.853
OTU_9967	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Alcaligenaceae_1				2_EST_B8	96.400
OTU_9968	Bacteria_1	Bacteroidota_1	Kapabacteria_1	Kapabacteriales_1	Uncultured_bacterium_666				8_INT_B1	77.291
OTU_9969	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Caulobacterales_1	Caulobacteraceae_1	Phenylobacterium_1			14_T_B4	91.270
OTU_9970	Bacteria_1	Chloroflexi_1	Dehalococcoidia_1	Sar202_clade_1						0
OTU_9971	Bacteria_1	Firmicutes_1	Clostridia_1	Clostridiales_1	Oxobacteraceae_1	Oxobacter_1			4_20_B6	86.905
OTU_9972	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1			3_INT_B2	87.600
OTU_9973	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0
OTU_9974	Bacteria_1	Myxococcota_1	Polyangia_1	Uasb-tl25_1						0
OTU_9975	Archaea_1	Nanoarchaeota_1	Nanoarchaeia_1	Woesearchaeales_1						0
OTU_9976	Bacteria_1	Chloroflexi_1	Sha-26_1						4_200_B3	80.723
OTU_9977	Bacteria_1	Firmicutes_1	Bacilli_1	Thermoactinomycetales_1	Thermoactinomycetaceae_1	Uncultured_225			4_20_B6	88.800
OTU_9978	Bacteria_1	Actinobacteriota_1	Actinobacteria_1						6_200_B8	91.600
OTU_9979	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_9980	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_9981	Bacteria_1	Patescibacteria_1	Microgenomatia_1							0
OTU_9982	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Roseiflexaceae_1	Uncultured_156				0
OTU_9983	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1						0
OTU_9984	Bacteria_1	Bacteroidota_1	Sja-28_1							0
OTU_9985	Bacteria_1	Patescibacteria_1	Microgenomatia_1	Candidatus_collierbacteria_1						0
OTU_9986	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Msbl9_1	4572-13_1				12_200_B4	76.984
OTU_9987	Bacteria_1	Firmicutes_1	Desulfotomaculia_1	Desulfotomaculales_1	Pelotomaculum_1				14_T_B4	85.600
OTU_9988	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1						0
OTU_9989	Bacteria_1	Myxococcota_1	Polyangia_1	Blfdi19_1	Uncultured_bacterium_2194				8_40_B7	83.065
OTU_9990	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Simkaniaceae_1	Uncultured_2				0
OTU_9991	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1						0
OTU_9992	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Chthoniobacterales_1	Terrimicrobiaceae_1	Terrimicrobium_1				0
OTU_9993	Bacteria_1	Patescibacteria_1	Microgenomatia_1	Candidatus_woesebacteria_1						0
OTU_9994	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1					0
OTU_9995	Bacteria_1								14_T_B4	81.275
OTU_9996	Bacteria_1	Verrucomicrobiota_1	Omnitrophia_1	Omnitrophales_1						0
OTU_9997	Bacteria_1	Patescibacteria_1	Microgenomatia_1	Candidatus_amesbacteria_1					13_EST_B1	74.903
OTU_9998	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Roseiflexaceae_1	Uncultured_156				0
OTU_9999	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1					0
OTU_10000	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Sm1a07_1						0
OTU_10001	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Verrucomicrobiales_1	Rubritaleaceae_1					0
OTU_10002	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1			4_200_B3	90.800
OTU_10003	Bacteria_1	Armatimonadota_1	Chthonomonadetes_1	Chthonomonadales_1						0
OTU_10004	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Uncultured_58				0
OTU_10005	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bacteriovoracales_1	Bacteriovoracaceae_1	Peredibacter_1			8_EST_B3	79.134
OTU_10006	Bacteria_1	Ws4_1							7_100_B3	77.510
OTU_10007	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Vermiphilaceae_1					0
OTU_10008	Bacteria_1	Armatimonadota_1	Uncultured_53						16_40_B2	82.283
OTU_10009	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Xanthomonadales_1	Rhodanobacteraceae_1				7_100_B9	89.837
OTU_10010	Bacteria_1								12_200_B4	74.699
OTU_10011	Bacteria_1								12_100_B4	74.419
OTU_10012	Bacteria_1									0
OTU_10013	Bacteria_1	Patescibacteria_1	Microgenomatia_1	Candidatus_woesebacteria_1						0
OTU_10014	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1	Wwh38_1					0
OTU_10015	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Ardenticatenales_1	Uncultured_153				8_40_B7	77.778
OTU_10016	Bacteria_1	Patescibacteria_1	Parcubacteria_1	Candidatus_moranbacteria_1						0
OTU_10017	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Gemmata_1				0
OTU_10018	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1					13_EST_B1	84.585
OTU_10019	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Planctomycetales_1	Gimesiaceae_1	Uncultured_244				0
OTU_10020	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10021	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Verrucomicrobiales_1	Rubritaleaceae_1	Luteolibacter_1			14_T_B4	78.571
OTU_10022	Bacteria_1	Patescibacteria_1	Microgenomatia_1	Candidatus_chisholmbacteria_1						0
OTU_10023	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1			4_200_B4	82.449
OTU_10024	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1						0
OTU_10025	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1					8_EST_B3	81.928
OTU_10026	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Uncultured_58			12_40_B4	89.243
OTU_10027	Bacteria_1	Patescibacteria_1	ABY1_1							0
OTU_10028	Bacteria_1	Elusimicrobiota_1	Lineage_iib_1							0
OTU_10029	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Pem15_1					16_40_B2	91.200
OTU_10030	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Sm2d12_1					0
OTU_10031	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Corynebacteriales_1	Corynebacteriaceae_1	Lawsonella_1			7_100_B3	92.430
OTU_10032	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1						0
OTU_10033	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Caldilineales_1	Caldilineaceae_1	uncultured_185			8_INT_B1	80.952
OTU_10034	Bacteria_1	Firmicutes_1	Bacilli_1						4_200_B4	90.040
OTU_10035	Bacteria_1	Planctomycetota_1								0
OTU_10036	Bacteria_1	Patescibacteria_1	Uncultured_337	Uncultured_bacterium_3111					5_200_B6	78.838
OTU_10037	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1					0
OTU_10038	Bacteria_1	Patescibacteria_1	Microgenomatia_1	Candidatus_woesebacteria_1						0
OTU_10039	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Flavobacteriales_1	Weeksellaceae_1	Chryseobacterium_1			13_EST_B1	93.200
OTU_10040	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Spirosomaceae_1	Spirosoma_1				0
OTU_10041	Bacteria_1									0
OTU_10042	Bacteria_1	Verrucomicrobiota_1	Omnitrophia_1	Omnitrophales_1	Omnitrophaceae_1	Candidatus_Omnitrophus_1				0
OTU_10043	Bacteria_1	Myxococcota_1	Polyangia_1							0
OTU_10044	Bacteria_1	Patescibacteria_1	Parcubacteria_1							0
OTU_10045	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Propionibacteriales_1	Nocardioidaceae_1	Marmoricola_1			5_200_B2	94.800
OTU_10046	Bacteria_1									0
OTU_10047	Bacteria_1	SAR324_clade(Marine_group_B)_1								0
OTU_10048	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Chthoniobacterales_1	Chthoniobacteraceae_1	Ld29_1			14_T_B4	81.250
OTU_10049	Bacteria_1	Patescibacteria_1	Microgenomatia_1	Candidatus_amesbacteria_1						0
OTU_10050	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1						0
OTU_10051	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0
OTU_10052	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1					8_40_B7	80.567
OTU_10053	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Ccd24_1					2_EST_B3	85.317
OTU_10054	Bacteria_1	Patescibacteria_1	Parcubacteria_1							0
OTU_10055	Bacteria_1	Acidobacteriota_1	At-s3-28_1						17_INT_B2	82.000
OTU_10056	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1						0
OTU_10057	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1	Uncultured_175				0
OTU_10058	Bacteria_1	Firmicutes_1	Bacilli_1						4_200_B3	86.290
OTU_10059	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Uncultured_212				15_100_B4	85.020
OTU_10060	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Uncultured_12				0
OTU_10061	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Sandaracinaceae_1	Sandaracinus_1			16_40_B2	80.321
OTU_10062	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10063	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Oxalobacteraceae_1				7_100_B7	87.200
OTU_10064	Bacteria_1	Actinobacteriota_1	Mb-a2-108_1						12_40_B9	86.400
OTU_10065	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Candidatus_jidaibacter_1					0
OTU_10066	Bacteria_1	Planctomycetota_1	Bd7-11_1							0
OTU_10067	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Taibaiella_1			13_EST_B1	83.607
OTU_10068	Bacteria_1	Firmicutes_1	Limnochordia_1	Limnochordales_1	Limnochordaceae_1				4_200_B4	84.921
OTU_10069	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	Uncultured_48				15_100_B5	83.137
OTU_10070	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Vermiphilaceae_1					0
OTU_10071	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1					0
OTU_10072	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0
OTU_10073	Bacteria_1	Elusimicrobiota_1	Lineage_iic_1						3_100_B2	76.772
OTU_10074	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1						5_200_B6	77.016
OTU_10075	Bacteria_1									0
OTU_10076	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1	Uncultured_273			8_EST_B3	74.793
OTU_10077	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Sm2d12_1				12_200_B4	82.143
OTU_10078	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10079	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Gammaproteobacteria_incertae_sedis_1	Unknown_family_1				7_100_B9	85.020
OTU_10080	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0
OTU_10081	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0
OTU_10082	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0
OTU_10083	Bacteria_1	Actinobacteriota_1	Actinobacteria_1						5_T_B4	93.600
OTU_10084	Bacteria_1	Patescibacteria_1	Microgenomatia_1	Candidatus_woesebacteria_1						0
OTU_10085	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10086	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10087	Bacteria_1	Firmicutes_1	Clostridia_1	Peptostreptococcales-tissierellales_1					4_200_B3	84.400
OTU_10088	Bacteria_1								14_INT_B1	77.236
OTU_10089	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Cve6_1				17_INT_B2	79.447
OTU_10090	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Sphingobacteriales_1	Env.ops_17_1					0
OTU_10091	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Uncultured_76			12_200_B4	79.098
OTU_10092	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1				0
OTU_10093	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0
OTU_10094	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1			3_INT_B2	82.857
OTU_10095	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Anaeromyxobacteraceae_1	Anaeromyxobacter_1				0
OTU_10096	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10097	Bacteria_1									0
OTU_10098	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1			3_INT_B2	87.200
OTU_10099	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1					7_100_B7	87.600
OTU_10100	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Rhodocyclaceae_1	Sulfuritalea_1			7_100_B7	91.235
OTU_10101	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0
OTU_10102	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1			16_40_B2	83.761
OTU_10103	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Uncultured_12				0
OTU_10104	Bacteria_1	Myxococcota_1	Polyangia_1	mle1-27_1						0
OTU_10105	Bacteria_1	Patescibacteria_1	Gracilibacteria_1	Absconditabacteriales_(SR1)_1						0
OTU_10106	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1						0
OTU_10107	Bacteria_1	Patescibacteria_1	Berkelbacteria_1						17_INT_B2	77.165
OTU_10108	Bacteria_1								15_INT_B3	83.936
OTU_10109	Bacteria_1	Acidobacteriota_1	Subgroup_22_1							0
OTU_10110	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1						8_40_B7	88.095
OTU_10111	Bacteria_1	Firmicutes_1	Thermoanaerobacteria_1	Caldicellulosiruptorales_1	Caldicellulosiraptoraceae_1	Caldicellulosiruptor_1			5_200_B6	79.681
OTU_10112	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Coxiellales_1	Coxiellaceae_1	Coxiella_1			3_INT_B2	88.048
OTU_10113	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	Oligoflexales_1	Oligoflexus_1				14_T_B4	79.365
OTU_10114	Bacteria_1	Myxococcota_1	Bacteriap25_1						15_INT_B3	80.972
OTU_10115	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1					0
OTU_10116	Bacteria_1	Cyanobacteria_1	Vampirivibrionia_1	Obscuribacterales_1	Obscuribacteraceae_1					0
OTU_10117	Bacteria_1	Firmicutes_1	Limnochordia_1	Limnochordales_1	Limnochordaceae_1					0
OTU_10118	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Verrucomicrobiales_1						0
OTU_10119	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Neisseriaceae_1	Uncultured_28			8_INT_B1	83.333
OTU_10120	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Chloroflexaceae_1	Candidatus_chloroploca_1				0
OTU_10121	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1					13_EST_B1	84.585
OTU_10122	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0
OTU_10123	Bacteria_1	Verrucomicrobiota_1	Omnitrophia_1	Omnitrophales_1	Omnitrophaceae_1	Candidatus_omnitrophus_1				0
OTU_10124	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Beijerinckiaceae_1	Methylobacterium-methylorubrum_1			12_200_B4	93.227
OTU_10125	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Uncultured_58			12_40_B4	87.251
OTU_10126	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Caulobacterales_1	Caulobacteraceae_1	Phenylobacterium_1			14_T_B4	90.800
OTU_10127	Bacteria_1									0
OTU_10128	Bacteria_1	Cyanobacteria_1	Cyanobacteriia_1	Chloroplast_1						0
OTU_10129	Bacteria_1	Chloroflexi_1	Anaerolineae_1						14_INT_B1	77.291
OTU_10130	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Myxococcaceae_1	P3ob-42_1			12_40_B4	86.056
OTU_10131	Bacteria_1	Firmicutes_1								0
OTU_10132	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	S-bq2-57_soil_group_1	Uncultured_bacterium_839				12_100_B4	77.778
OTU_10133	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1			12_40_B4	84.861
OTU_10134	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Birii41_1				17_INT_B2	81.557
OTU_10135	Bacteria_1	Myxococcota_1	Polyangia_1	Nannocystales_1	Nannocystaceae_1				12_40_B3	81.349
OTU_10136	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	Ktedonobacterales_1	Ktedonobacteraceae_1					0
OTU_10137	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1				0
OTU_10138	Bacteria_1	Planctomycetota_1	Om190_1							0
OTU_10139	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	SC-I-84_1				8_EST_B3	86.853
OTU_10140	Bacteria_1	Patescibacteria_1	Microgenomatia_1	Candidatus_woesebacteria_1						0
OTU_10141	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1					7_100_B7	88.400
OTU_10142	Bacteria_1	Firmicutes_1	Clostridia_1	Christensenellales_1	Christensenellaceae_1	Christensenellaceae_r-7_group_1			17_INT_B2	84.462
OTU_10143	Bacteria_1	Patescibacteria_1	Aby1_1	Candidatus_magasanikbacteria_1						0
OTU_10144	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Xanthomonadales_1	Rhodanobacteraceae_1	Pseudofulvimonas_1			7_100_B9	89.243
