#OTU ID	sample5	sample3	sample4	sample8	sample2	sample10	sample1	sample6	sample9	sample7
OTU_773	0	0	0	0	0	1	0	47	0	34
OTU_578	0	0	0	0	0	1	0	40	5	0
OTU_1248	0	0	0	0	0	2	0	0	19	0
OTU_355	0	0	0	0	0	1	53	0	0	0
OTU_1137	0	0	0	0	0	2	0	0	0	0
OTU_895	0	0	0	0	0	1	22	0	0	0
OTU_873	0	0	0	0	0	1	0	0	0	223
OTU_119	0	0	0	0	0	1	626	0	0	0
OTU_978	0	0	0	0	0	1	0	156	0	0
OTU_849	0	0	0	0	0	1	81	108	9	2
OTU_1131	0	0	0	0	0	6	0	0	0	0
OTU_310	0	0	0	0	0	1	0	0	73	0
OTU_214	0	0	0	0	0	1	3	179	0	0
OTU_1015	0	0	0	0	0	3	1	80	2	0
OTU_125	0	0	0	0	0	1	1609	0	0	0
OTU_220	0	0	0	0	0	1	267	0	0	0
OTU_1061	0	0	0	0	0	2	0	0	112	0
OTU_122	0	0	0	0	0	1	0	813	0	0
OTU_253	0	0	0	0	0	1	0	0	0	171
OTU_89	0	0	0	0	0	1	1357	3	2	0
OTU_914	0	0	0	0	0	2	0	0	0	0
OTU_576	0	0	0	0	0	2	11	0	0	0
OTU_1191	0	0	0	0	0	1	232	0	0	0
OTU_495	0	0	0	0	0	1	64	0	0	0
OTU_1260	0	0	0	0	0	1	0	0	0	136
OTU_281	0	0	0	0	0	1	0	0	255	0
OTU_190	0	0	0	0	0	1	213	0	0	0
OTU_234	0	0	0	0	0	0	140	0	0	0
OTU_1185	0	0	0	0	0	0	187	0	0	0
OTU_791	0	0	0	0	0	0	161	3	0	1
OTU_337	0	0	0	0	0	0	513	1	0	0
OTU_514	0	0	0	0	0	0	15	0	0	0
OTU_937	0	0	0	0	0	0	32	0	0	0
OTU_469	0	0	0	0	0	0	22	0	0	0
OTU_191	0	0	0	0	0	0	214	0	0	0
OTU_296	0	0	0	0	0	0	64	0	0	0
OTU_157	0	0	0	0	0	0	335	0	0	0
OTU_657	0	0	0	0	0	0	9	0	0	0
OTU_168	0	0	0	0	0	0	238	44	0	0
OTU_694	0	0	0	0	0	0	236	0	0	0
OTU_260	0	0	0	0	0	0	69	0	0	0
OTU_725	0	0	0	0	0	0	235	0	2	0
OTU_891	0	0	0	0	0	0	90	0	0	0
OTU_822	0	0	0	0	0	0	77	0	0	0
OTU_1225	0	0	0	0	0	0	82	0	0	0
OTU_928	0	0	0	0	0	0	72	0	0	0
OTU_1053	0	0	0	0	0	0	9	0	0	0
OTU_1324	0	0	0	0	0	0	246	0	0	0
OTU_587	0	0	0	0	0	0	46	0	0	0
OTU_430	0	0	0	0	0	0	519	1	0	0
OTU_239	0	0	0	0	0	0	279	0	0	0
OTU_906	0	0	0	0	0	0	222	0	0	0
OTU_749	0	0	0	0	0	0	5	0	0	0
OTU_313	0	0	0	0	0	0	61	0	0	0
OTU_353	0	0	0	0	0	0	112	0	1	0
OTU_442	0	0	0	0	0	0	19	0	0	0
OTU_887	0	0	0	0	0	0	79	1	0	0
OTU_1328	0	0	0	0	0	0	37	0	0	0
OTU_357	0	0	0	0	0	0	32	0	0	0
OTU_1198	0	0	0	0	0	0	218	0	1	1
OTU_447	0	0	0	0	0	0	79	0	0	0
OTU_907	0	0	0	0	0	0	104	2	1	0
OTU_405	0	0	0	0	0	0	42	0	0	0
OTU_1194	0	0	0	0	0	0	21	0	0	19
OTU_271	0	0	0	0	0	0	74	0	0	0
OTU_481	0	0	0	0	0	0	25	0	0	0
OTU_307	0	0	0	0	0	0	86	0	0	0
OTU_493	0	0	0	0	0	0	19	0	1	0
OTU_284	0	0	0	0	0	0	200	0	0	0
OTU_217	0	0	0	0	0	0	135	0	0	0
OTU_250	0	0	0	0	0	0	97	0	0	0
OTU_423	0	0	0	0	0	0	51	0	0	0
OTU_718	0	0	0	0	0	0	25	0	0	0
OTU_1142	0	0	0	0	0	0	83	0	0	24
OTU_388	0	0	0	0	0	0	39	0	0	0
OTU_537	0	0	0	0	0	0	19	0	0	0
OTU_1145	0	0	0	0	0	0	40	0	0	0
OTU_562	0	0	0	0	0	0	109	0	0	0
OTU_232	0	0	0	0	0	0	110	0	0	0
OTU_400	0	0	0	0	0	0	35	0	0	0
OTU_728	0	0	0	0	0	0	5	0	0	0
OTU_1160	0	0	0	0	0	0	35	0	0	0
OTU_306	0	0	0	0	0	0	88	0	0	0
OTU_856	0	0	0	0	0	0	14	0	0	0
OTU_419	0	0	0	0	0	0	45	0	0	0
OTU_1310	0	0	0	0	0	0	20	0	0	0
OTU_399	0	0	0	0	0	0	86	0	0	0
OTU_624	0	0	0	0	0	0	55	0	0	0
OTU_673	0	0	0	0	0	0	11	0	0	0
OTU_483	0	0	0	0	0	0	122	0	0	0
OTU_941	0	0	0	0	0	0	73	0	1	30
OTU_1158	0	0	0	0	0	0	187	0	0	0
OTU_630	0	0	0	0	0	0	7	0	0	0
OTU_1166	0	0	0	0	0	0	39	0	0	0
OTU_685	0	0	0	0	0	0	20	0	0	0
OTU_350	0	0	0	0	0	0	45	0	0	0
OTU_943	0	0	0	0	0	0	86	0	0	0
OTU_1159	0	0	0	0	0	0	56	0	0	0
OTU_1332	0	0	0	0	0	0	42	0	0	0
OTU_436	0	0	0	0	0	0	30	0	0	0
OTU_1028	0	0	0	0	0	0	2	74	0	0
OTU_518	0	0	0	0	0	0	16	0	0	0
OTU_902	0	0	0	0	0	0	10	0	0	0
OTU_817	0	0	0	0	0	0	5	0	0	0
OTU_1391	0	0	0	0	0	0	27	0	0	0
OTU_467	0	0	0	0	0	0	22	0	0	0
OTU_255	0	0	0	0	0	0	97	0	0	0
OTU_1193	0	0	0	0	0	0	30	0	0	0
OTU_385	0	0	0	0	0	0	31	0	0	0
OTU_772	0	0	0	0	0	0	6	0	0	0
OTU_365	0	0	0	0	0	0	32	0	0	0
OTU_363	0	0	0	0	0	0	44	0	0	0
OTU_893	0	0	0	0	0	0	61	0	0	0
OTU_658	0	0	0	0	0	0	6	0	0	0
OTU_387	0	0	0	0	0	0	68	0	0	0
OTU_334	0	0	0	0	0	0	47	0	0	0
OTU_1062	0	0	0	0	0	0	4	0	0	0
OTU_808	0	0	0	0	0	0	13	0	0	0
OTU_776	0	0	0	0	0	0	35	0	0	0
OTU_321	0	0	0	0	0	0	53	0	0	0
OTU_1355	0	0	0	0	0	0	17	0	0	0
OTU_249	0	0	0	0	0	0	86	0	0	0
OTU_724	0	0	0	0	0	0	12	281	0	22
OTU_807	0	0	0	0	0	0	28	0	0	0
OTU_1153	0	0	0	0	0	0	6	0	0	0
OTU_549	0	0	0	0	0	0	13	0	0	0
OTU_1150	0	0	0	0	0	0	66	0	0	0
OTU_896	0	0	0	0	0	0	3	0	0	0
OTU_908	0	0	0	0	0	0	5	0	0	0
OTU_392	0	0	0	0	0	0	53	0	0	0
OTU_1265	0	0	0	0	0	0	3	0	0	0
OTU_544	0	0	0	0	0	0	15	0	0	0
OTU_503	0	0	0	0	0	0	28	0	0	0
OTU_671	0	0	0	0	0	0	7	0	0	0
OTU_1379	0	0	0	0	0	0	6	0	0	0
OTU_601	0	0	0	0	0	0	40	0	0	0
OTU_538	0	0	0	0	0	0	12	0	0	0
OTU_1164	0	0	0	0	0	0	2	0	0	0
OTU_970	0	0	0	0	0	0	4	22	0	99
OTU_782	0	0	0	0	0	0	5	0	0	0
OTU_761	0	0	0	0	0	0	24	0	0	0
OTU_429	0	0	0	0	0	0	29	0	0	0
OTU_1195	0	0	0	0	0	0	15	0	0	5
OTU_510	0	0	0	0	0	0	16	0	0	0
OTU_583	0	0	0	0	0	0	19	0	3	0
OTU_1048	0	0	0	0	0	0	1	0	85	0
OTU_502	0	0	0	0	0	0	16	0	0	0
OTU_1175	0	0	0	0	0	0	2	0	0	0
OTU_382	0	0	0	0	0	0	27	0	0	0
OTU_944	0	0	0	0	0	0	7	102	1	56
OTU_317	0	0	0	0	0	0	11	140	1	1
OTU_417	0	0	0	0	0	0	2	55	0	0
OTU_625	0	0	0	0	0	0	12	0	0	0
OTU_848	0	0	0	0	0	0	4	0	0	0
OTU_1196	0	0	0	0	0	0	2	0	0	0
OTU_888	0	0	0	0	0	0	14	0	0	0
OTU_1118	0	0	0	0	0	0	1	3	0	21
OTU_629	0	0	0	0	0	0	8	0	0	0
OTU_820	0	0	0	0	0	0	6	0	0	0
OTU_739	0	0	0	0	0	0	10	0	0	0
OTU_693	0	0	0	0	0	0	9	0	0	0
OTU_459	0	0	0	0	0	0	24	0	0	0
OTU_831	0	0	0	0	0	0	12	1	0	0
OTU_738	0	0	0	0	0	0	6	0	0	0
OTU_525	0	0	0	0	0	0	13	0	0	0
OTU_690	0	0	0	0	0	0	8	0	0	0
OTU_1001	0	0	0	0	0	0	6	0	0	0
OTU_910	0	0	0	0	0	0	3	0	0	0
OTU_504	0	0	0	0	0	0	12	0	0	0
OTU_903	0	0	0	0	0	0	3	0	0	0
OTU_788	0	0	0	0	0	0	3	117	1	202
OTU_834	0	0	0	0	0	0	6	0	0	0
OTU_968	0	0	0	0	0	0	3	0	0	0
OTU_676	0	0	0	0	0	0	6	0	0	0
OTU_996	0	0	0	0	0	0	2	0	1	0
OTU_1176	0	0	0	0	0	0	2	0	0	0
OTU_1382	0	0	0	0	0	0	9	0	0	0
OTU_1348	0	0	0	0	0	0	2	0	0	0
OTU_1190	0	0	0	0	0	0	2	0	0	0
OTU_1347	0	0	0	0	0	0	3	0	0	0
OTU_1156	0	0	0	0	0	0	11	0	0	0
OTU_668	0	0	0	0	0	0	16	0	0	0
OTU_1226	0	0	0	0	0	0	19	0	0	0
OTU_1263	0	0	0	0	0	0	2	0	0	0
OTU_686	0	0	0	0	0	0	9	0	0	0
OTU_720	0	0	0	0	0	0	1	0	29	0
OTU_1346	0	0	0	0	0	0	4	0	0	0
OTU_991	0	0	0	0	0	0	2	0	0	0
OTU_721	0	0	0	0	0	0	6	0	0	0
OTU_1179	0	0	0	0	0	0	2	0	0	0
OTU_1178	0	0	0	0	0	0	3	0	0	0
OTU_1372	0	0	0	0	0	0	2	0	0	0
OTU_247	0	0	0	0	0	0	10	0	1	185
OTU_881	0	0	0	0	0	0	5	0	0	0
OTU_1157	0	0	0	0	0	0	3	0	0	0
OTU_702	0	0	0	0	0	0	5	0	0	0
OTU_974	0	0	0	0	0	0	2	0	0	0
OTU_580	0	0	0	0	0	0	1	0	11	0
OTU_1162	0	0	0	0	0	0	2	0	0	0
OTU_950	0	0	0	0	0	0	2	0	0	0
OTU_1002	0	0	0	0	0	0	2	0	0	0
OTU_1117	0	0	0	0	0	0	3	5	0	51
OTU_1068	0	0	0	0	0	0	4	0	0	0
OTU_861	0	0	0	0	0	0	4	0	0	0
OTU_1047	0	0	0	0	0	0	1	2	68	0
OTU_883	0	0	0	0	0	0	3	0	0	0
OTU_1022	0	0	0	0	0	0	2	0	0	104
OTU_862	0	0	0	0	0	0	3	0	0	0
OTU_1373	0	0	0	0	0	0	3	0	0	0
OTU_1038	0	0	0	0	0	0	1	69	0	2
OTU_1090	0	0	0	0	0	0	1	0	6	0
OTU_1329	0	0	0	0	0	0	2	0	0	0
OTU_196	0	0	0	0	0	0	1	1	1	629
OTU_227	0	0	0	0	0	0	0	140	0	0
OTU_1016	0	0	0	0	0	0	0	188	0	2
OTU_229	0	0	0	0	0	0	0	275	0	0
OTU_391	0	0	0	0	0	0	0	81	0	0
OTU_609	0	0	0	0	0	0	0	40	0	0
OTU_1257	0	0	0	0	0	0	0	18	0	0
OTU_267	0	0	0	0	0	0	0	101	0	0
OTU_678	0	0	0	0	0	0	0	47	0	310
OTU_1111	0	0	0	0	0	0	0	166	0	0
OTU_482	0	0	0	0	0	0	0	134	0	0
OTU_411	0	0	0	0	0	0	0	262	0	0
OTU_1083	0	0	0	0	0	0	0	10	31	0
OTU_336	0	0	0	0	0	0	0	64	0	0
OTU_222	0	0	0	0	0	0	0	202	0	0
OTU_324	0	0	0	0	0	0	0	148	0	0
OTU_440	0	0	0	0	0	0	0	79	0	0
OTU_223	0	0	0	0	0	0	0	135	0	0
OTU_233	0	0	0	0	0	0	0	214	0	0
OTU_335	0	0	0	0	0	0	0	65	0	0
OTU_219	0	0	0	0	0	0	0	152	0	0
OTU_291	0	0	0	0	0	0	0	135	0	0
OTU_617	0	0	0	0	0	0	0	26	0	0
OTU_441	0	0	0	0	0	0	0	24	0	0
OTU_557	0	0	0	0	0	0	0	186	0	0
OTU_946	0	0	0	0	0	0	0	83	0	0
OTU_340	0	0	0	0	0	0	0	58	0	0
OTU_1350	0	0	0	0	0	0	0	66	0	0
OTU_304	0	0	0	0	0	0	0	61	0	0
OTU_319	0	0	0	0	0	0	0	69	0	0
OTU_1066	0	0	0	0	0	0	0	214	0	0
OTU_871	0	0	0	0	0	0	0	132	0	0
OTU_1326	0	0	0	0	0	0	0	69	0	0
OTU_520	0	0	0	0	0	0	0	24	0	0
OTU_332	0	0	0	0	0	0	0	14	1	129
OTU_242	0	0	0	0	0	0	0	107	0	0
OTU_598	0	0	0	0	0	0	0	29	0	0
OTU_329	0	0	0	0	0	0	0	76	0	0
OTU_1208	0	0	0	0	0	0	0	58	8	36
OTU_730	0	0	0	0	0	0	0	40	0	0
OTU_1072	0	0	0	0	0	0	0	8	0	0
OTU_1035	0	0	0	0	0	0	0	82	0	0
OTU_1029	0	0	0	0	0	0	0	30	0	0
OTU_1289	0	0	0	0	0	0	0	70	0	0
OTU_615	0	0	0	0	0	0	0	140	0	0
OTU_872	0	0	0	0	0	0	0	27	0	0
OTU_485	0	0	0	0	0	0	0	39	0	0
OTU_1293	0	0	0	0	0	0	0	14	0	0
OTU_607	0	0	0	0	0	0	0	10	1	0
OTU_680	0	0	0	0	0	0	0	16	0	0
OTU_479	0	0	0	0	0	0	0	71	0	0
OTU_342	0	0	0	0	0	0	0	60	0	0
OTU_1288	0	0	0	0	0	0	0	35	1	1
OTU_1046	0	0	0	0	0	0	0	68	0	0
OTU_1109	0	0	0	0	0	0	0	15	0	6
OTU_726	0	0	0	0	0	0	0	62	0	0
OTU_1279	0	0	0	0	0	0	0	33	0	0
OTU_962	0	0	0	0	0	0	0	4	0	0
OTU_979	0	0	0	0	0	0	0	64	0	9
OTU_958	0	0	0	0	0	0	0	28	1	0
OTU_552	0	0	0	0	0	0	0	22	0	0
OTU_386	0	0	0	0	0	0	0	24	0	0
OTU_489	0	0	0	0	0	0	0	14	0	0
OTU_1112	0	0	0	0	0	0	0	11	0	0
OTU_729	0	0	0	0	0	0	0	12	0	0
OTU_362	0	0	0	0	0	0	0	48	0	0
OTU_1290	0	0	0	0	0	0	0	7	0	0
OTU_716	0	0	0	0	0	0	0	9	0	0
OTU_409	0	0	0	0	0	0	0	38	0	0
OTU_492	0	0	0	0	0	0	0	18	0	0
OTU_884	0	0	0	0	0	0	0	19	0	0
OTU_672	0	0	0	0	0	0	0	9	0	0
OTU_1173	0	0	0	0	0	0	0	4	0	0
OTU_1032	0	0	0	0	0	0	0	7	0	0
OTU_706	0	0	0	0	0	0	0	5	0	2
OTU_1070	0	0	0	0	0	0	0	7	0	0
OTU_984	0	0	0	0	0	0	0	3	0	0
OTU_922	0	0	0	0	0	0	0	6	0	0
OTU_527	0	0	0	0	0	0	0	1	54	0
OTU_1395	0	0	0	0	0	0	0	2	107	0
OTU_1103	0	0	0	0	0	0	0	1	83	0
OTU_179	0	0	0	0	0	0	0	1	241	0
OTU_299	0	0	0	0	0	0	0	0	68	0
OTU_431	0	0	0	0	0	0	0	0	71	0
OTU_696	0	0	0	0	0	0	0	0	451	0
OTU_1045	0	0	0	0	0	0	0	0	85	0
OTU_733	0	0	0	0	0	0	0	0	227	0
OTU_383	0	0	0	0	0	0	0	0	30	0
OTU_1050	0	0	0	0	0	0	0	0	73	0
OTU_445	0	0	0	0	0	0	0	0	235	0
OTU_1140	0	0	0	0	0	0	0	0	61	0
OTU_341	0	0	0	0	0	0	0	0	88	0
OTU_542	0	0	0	0	0	0	0	0	24	0
OTU_463	0	0	0	0	0	0	0	0	44	0
OTU_1394	0	0	0	0	0	0	0	0	72	0
OTU_1252	0	0	0	0	0	0	0	0	3	0
OTU_611	0	0	0	0	0	0	0	0	11	0
OTU_667	0	0	0	0	0	0	0	0	28	0
OTU_1243	0	0	0	0	0	0	0	0	78	0
OTU_1392	0	0	0	0	0	0	0	0	55	0
OTU_458	0	0	0	0	0	0	0	0	23	0
OTU_540	0	0	0	0	0	0	0	0	14	0
OTU_614	0	0	0	0	0	0	0	0	27	0
OTU_1143	0	0	0	0	0	0	0	0	16	0
OTU_526	0	0	0	0	0	0	0	0	10	0
OTU_572	0	0	0	0	0	0	0	0	9	0
OTU_710	0	0	0	0	0	0	0	0	17	0
OTU_653	0	0	0	0	0	0	0	0	14	1
OTU_555	0	0	0	0	0	0	0	0	11	0
OTU_581	0	0	0	0	0	0	0	0	13	0
OTU_1246	0	0	0	0	0	0	0	0	4	0
OTU_1251	0	0	0	0	0	0	0	0	2	0
OTU_1378	0	0	0	0	0	0	0	0	2	0
OTU_1042	0	0	0	0	0	0	0	0	4	0
OTU_837	0	0	0	0	0	0	0	0	4	0
OTU_396	0	0	0	0	0	0	0	0	0	33
OTU_975	0	0	0	0	0	0	0	0	0	156
OTU_404	0	0	0	0	0	0	0	0	0	26
OTU_568	0	0	0	0	0	0	0	0	0	16
OTU_935	0	0	0	0	0	0	0	0	0	69
OTU_971	0	0	0	0	0	0	0	0	0	115
OTU_1256	0	0	0	0	0	0	0	0	0	3
OTU_1082	0	0	0	0	0	0	0	0	0	70
OTU_252	0	0	0	0	0	0	0	0	0	85
OTU_1249	0	0	0	0	0	0	0	0	0	104
OTU_1238	0	0	0	0	0	0	0	0	0	38
OTU_432	0	0	0	0	0	0	0	0	0	144
OTU_1017	0	0	0	0	0	0	0	0	0	31
OTU_1235	0	0	0	0	0	0	0	0	0	8
OTU_1005	0	0	0	0	0	0	0	0	0	3
OTU_1259	0	0	0	0	0	0	0	0	0	3
OTU_987	0	0	0	0	0	0	0	0	0	2
OTU_741	0	0	0	0	0	0	0	0	0	6
OTU_789	0	0	0	0	0	0	0	0	0	3
OTU_1189	0	0	0	0	0	0	0	0	0	2
OTU_1393	0	0	0	0	0	0	0	0	0	2
